EVENT_ID,CZ_NAME_STR,COUNTY,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
738488,JACKSON COUNTY (ZONE),Jackson,4/3/2018,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,123153,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
778820,JACKSON COUNTY (ZONE),Jackson,10/12/2018,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,130035,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
779150,JACKSON COUNTY (ZONE),Jackson,10/13/2018,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,130112,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
779154,JACKSON COUNTY (ZONE),Jackson,10/15/2018,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,130115,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
780163,JACKSON COUNTY (ZONE),Jackson,10/16/2018,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,130313,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
785131,JACKSON COUNTY (ZONE),Jackson,11/12/2018,100,Cold/Wind Chill, , ,1,0,0,0,OR,PST-8, ,131223,Z,26,MFR,0,0,Newspaper,,,,,,,,,,,,,,,,,
809990,JACKSON COUNTY (ZONE),Jackson,4/28/2019,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,135134,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
811635,JACKSON COUNTY (ZONE),Jackson,5/1/2019,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,135347,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
811633,JACKSON COUNTY (ZONE),Jackson,5/2/2019,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,135348,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
853758,JACKSON COUNTY (ZONE),Jackson,10/9/2019,300,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,142206,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
849677,JACKSON COUNTY (ZONE),Jackson,10/10/2019,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,141514,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
850318,JACKSON COUNTY (ZONE),Jackson,10/11/2019,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,141630,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
850320,JACKSON COUNTY (ZONE),Jackson,10/12/2019,400,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,141631,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
874707,JACKSON COUNTY (ZONE),Jackson,4/1/2020,2100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,145644,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
875258,JACKSON COUNTY (ZONE),Jackson,4/2/2020,2100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,145645,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
876075,JACKSON COUNTY (ZONE),Jackson,4/13/2020,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,145852,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
876078,JACKSON COUNTY (ZONE),Jackson,4/14/2020,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,145853,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
917765,JACKSON COUNTY (ZONE),Jackson,10/22/2020,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,152376,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
917969,JACKSON COUNTY (ZONE),Jackson,10/23/2020,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,152420,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
918176,JACKSON COUNTY (ZONE),Jackson,10/25/2020,400,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,152447,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
918626,JACKSON COUNTY (ZONE),Jackson,10/26/2020,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,152506,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
940973,JACKSON COUNTY (ZONE),Jackson,3/30/2021,0,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,155886,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
940976,JACKSON COUNTY (ZONE),Jackson,3/31/2021,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,155967,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
942014,JACKSON COUNTY (ZONE),Jackson,4/6/2021,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,156117,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
942016,JACKSON COUNTY (ZONE),Jackson,4/7/2021,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,156118,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
942092,JACKSON COUNTY (ZONE),Jackson,4/9/2021,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,156130,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
942254,JACKSON COUNTY (ZONE),Jackson,4/11/2021,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,156132,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
948307,JACKSON COUNTY (ZONE),Jackson,5/8/2021,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,156902,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
978949,JACKSON COUNTY (ZONE),Jackson,10/12/2021,0,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,162122,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
992581,JACKSON COUNTY (ZONE),Jackson,12/24/2021,0,Winter Storm, , ,0,0,0,0,OR,PST-8, ,164418,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1013872,JACKSON COUNTY (ZONE),Jackson,5/9/2022,0,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,167515,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1013874,JACKSON COUNTY (ZONE),Jackson,5/9/2022,2200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,167516,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1013876,JACKSON COUNTY (ZONE),Jackson,5/11/2022,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,167517,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1089824,JACKSON COUNTY (ZONE),Jackson,3/9/2023,1000,Winter Storm, , ,0,0,0,0,OR,PST-8, ,179021,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1095762,JACKSON COUNTY (ZONE),Jackson,4/12/2023,2216,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,179415,Z,26,MFR,0,0,Utility Company,,,,,,,,,,,,,,,,,
1095761,JACKSON COUNTY (ZONE),Jackson,4/14/2023,315,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,179487,Z,26,MFR,0,0,Utility Company,,,,,,,,,,,,,,,,,
1095760,JACKSON COUNTY (ZONE),Jackson,4/15/2023,315,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,179488,Z,26,MFR,0,0,Utility Company,,,,,,,,,,,,,,,,,
1139875,JACKSON COUNTY (ZONE),Jackson,10/28/2023,125,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,185607,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1155601,JACKSON COUNTY (ZONE),Jackson,1/9/2024,400,Winter Storm, , ,0,0,0,0,OR,PST-8, ,188151,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1165336,JACKSON COUNTY (ZONE),Jackson,2/28/2024,1600,Winter Storm, , ,0,0,0,0,OR,PST-8, ,189476,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1168262,JACKSON COUNTY (ZONE),Jackson,3/1/2024,0,Winter Storm, , ,0,0,0,0,OR,PST-8, ,190031,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1168453,JACKSON COUNTY (ZONE),Jackson,3/4/2024,1000,Winter Storm, , ,0,0,0,0,OR,PST-8, ,190033,Z,26,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1175790,JACKSON COUNTY (ZONE),Jackson,4/17/2024,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,191050,Z,26,MFR,0,0,Utility Company,,,,,,,,,,,,,,,,,
1175799,JACKSON COUNTY (ZONE),Jackson,5/1/2024,130,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,191054,Z,26,MFR,0,0,Utility Company,,,,,,,,,,,,,,,,,
1175815,JACKSON COUNTY (ZONE),Jackson,5/8/2024,240,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,191062,Z,26,MFR,0,0,Utility Company,,,,,,,,,,,,,,,,,
968870,JOHN DAY BASIN (ZONE), Grant,6/26/2021,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,160263,Z,505,PDT,0,0,Official NWS Observations, , , , , , , , ,6/30/2021,2359, , , , ,"Calculated heat risk values at a GHCN at the site 35 WNW of John Day, OR recorded consecutive days between June 26th through June 29th of temperatures that met or exceeded excessive heat warning criteria. Several locations including a USCRN and CWOP stations recorded consecutive daily highs over 105 degrees, with a CWOP station recording consecutive daily highs at or above 110 degrees.","A strong upper level ridge of high pressure and a surface thermal trough brought several days of record high temperatures across the PacNW, with many locations in the lower and higher elevations experiencing extreme heat risk during this event. The multiple days of extreme heat risk has been attributed to several fatalities across the region.",16
1066885,JOHN DAY BASIN (ZONE), Grant,11/2/2022,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,175739,Z,505,PDT,0,0,Mesonet,,,,,,,,,,,,,,,,,
1145969,JOHN DAY BASIN (ZONE), Grant,10/26/2023,2056,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,186746,Z,505,PDT,0,0,Mesonet,,,,,,,,,,,,,,,,,
1220947,JOHN DAY BASIN (ZONE), Grant,10/17/2024,2310,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,197352,Z,505,PDT,0,0,Mesonet,,,,,,,,,,,,,,,,,
958793,KLAMATH BASIN (ZONE), Klamath,6/26/2021,1000,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158281,Z,29,MFR,0,0,Official NWS Observations, , , , , , , , ,6/30/2021,1257, , , , ,"On 06/26/21, the reported low temperatures in this zone ranged from 44 to 50 degrees and the high temperatures ranged from 92 to 94 degrees. On 06/27/21, the reported low temperatures in this zone ranged from 50 to 57 degrees and the high temperatures ranged from 96 to 101 degrees. On 06/28/21, the reported low temperatures in this zone ranged from 51 to 60 degrees and the high temperatures ranged from 100 to 103 degrees. On 06/29/21, the reported low temperatures in this zone ranged from 50 to 54 degrees and the high temperatures ranged from 100 to 104 degrees. On 06/30/21, the reported low temperatures in this zone ranged from 46 to 51 degrees and the high temperatures ranged from 94 to 101 degrees.  Klamath Falls set a high temperature record for the month of June with 101 degrees on 06/27, the old record was 96 degrees, set in 2015.  This record was broken the very next day, 6/28, when a high temperature of 103 degrees was recorded.","A historic heat wave affected the Pacific Northwest during this interval.  It was caused by a strong upper level ridge that created dry and stable conditions over the area with strong subsidence.  Many daily, monthly, and all-time high temperature records were set over southwest and south central Oregon.",19
1032216,KLAMATH BASIN (ZONE), Klamath,7/25/2022,1200,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,170267,Z,29,MFR,0,0,Official NWS Observations, , , , , , , , ,7/31/2022,2110, , , , ,"On 07/25/22, reported low temperatures in this zone ranged from 46 to 63 degrees.  Reported high temperatures ranged from 94 to 99 degrees. On 07/26/22, reported low temperatures ranged from 47 to 57 degrees. Reported high temperatures ranged from 97 to 100 degrees. On 07/27/22, reported low temperatures ranged from 55 to 62 degrees. Reported high temperatures ranged from 99 to 102 degrees.  On 07/28/22, reported low temperatures ranged from 48 to 59 degrees. Reported high temperatures ranged from 99 to 104 degrees. On 07/29/22, reported low temperatures ranged from 52 to 69 degrees. Reported high temperatures ranged from 99 to 103 degrees. On 07/30/22, reported low temperatures ranged from 62 to 71 degrees. Reported high temperatures ranged from 100 to 102 degrees.  On 07/31/22, reported low temperatures ranged from 58 to 61 degrees. Reported high temperatures ranged from 99 to 99 degrees. The Klamath Falls Airport recorded record high temperatures of 101 degrees on the 27th, 102 degrees on the 28th, 103 degrees on the 29th, 102 degrees on the 30th, and 99 degrees on the 31st.",Strong persistent ridging over the Pacific Northwest supported a prolonged heat wave over inland portions of southwest and south central Oregon.,87
1206114,KLAMATH BASIN (ZONE), Klamath,7/6/2024,1200,Excessive Heat, , ,1,0,0,0,OR,PST-8, ,194907,Z,29,MFR,0,0,Official NWS Observations, , , , , , , , ,7/13/2024,2100, , , , ,"Persistent high pressure brought excessive heat to the Klamath Basin for 4 consecutive days from July 6th through July 9th, and on July 12th and 13th. Advisory conditions occurred on July 4th and 5th, and on July 10th and 11th. During the excessive heat, low temperatures were generally in the mid 40s to lower 60s, and high temperatures from 95 to 105 degrees. But, a peak reading was recorded on July 6th of 109 degrees at the FW4081 Klamath Falls CWOP station. Record high temperatures were reported at Klamath Falls International Airport of 102 degrees on July 6th, and 101 degrees on July 7th. Records were tied at 98 degrees on July 9th, and 100 degrees on July 13th. The Oregon State Medical Examiner's Office reported a potentially heat related death of a 27 year old male on July 9th.",A persistent ridge over the western states with an associated thermal trough extending from northern California into southern Oregon brought a long-duration heat wave.,132
1205013,KLAMATH BASIN (ZONE), Klamath,7/20/2024,1200,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,194911,Z,29,MFR,0,0,Official NWS Observations, , , , , , , , ,7/23/2024,2200, , , , ,"On 07/20/24, reported low temperatures in this zone ranged from 48 to 64 degrees. Reported high temperatures ranged from 95 to 101 degrees. On 07/21/24, reported low temperatures ranged from 56 to 63 degrees. Reported high temperatures ranged from 92 to 101 degrees. On 07/22/24, reported low temperatures ranged from 53 to 62 degrees. Reported high temperatures ranged from 89 to 97 degrees. On 07/23/24, reported low temperatures ranged from 50 to 62 degrees. Reported high temperatures ranged from 93 to 99 degrees.",A persistent ridge over the western states with an associated thermal trough extending from northern California into southern Oregon brought a long-duration heat wave.,135
757054,KLAMATH BASIN (ZONE), Klamath,6/1/2018,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,124759,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
749726,KLAMATH BASIN (ZONE), Klamath,6/10/2018,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,125017,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
779947,KLAMATH BASIN (ZONE), Klamath,9/12/2018,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,130267,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
773865,KLAMATH BASIN (ZONE), Klamath,9/14/2018,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,129096,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
774526,KLAMATH BASIN (ZONE), Klamath,9/15/2018,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,129252,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
828673,KLAMATH BASIN (ZONE), Klamath,6/6/2019,2300,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,137896,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
817647,KLAMATH BASIN (ZONE), Klamath,6/8/2019,0,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,136248,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
820251,KLAMATH BASIN (ZONE), Klamath,6/21/2019,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,136736,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
885064,KLAMATH BASIN (ZONE), Klamath,6/8/2020,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,147207,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
887490,KLAMATH BASIN (ZONE), Klamath,6/17/2020,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,147537,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
924168,KLAMATH BASIN (ZONE), Klamath,11/19/2020,850,Winter Weather, , ,0,0,0,0,OR,PST-8, ,153490,Z,29,MFR,1,1,Newspaper,,,,,,,,,,,,,,,,,
953230,KLAMATH BASIN (ZONE), Klamath,6/7/2021,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,157670,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
977069,KLAMATH BASIN (ZONE), Klamath,9/29/2021,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,161821,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
992583,KLAMATH BASIN (ZONE), Klamath,12/24/2021,1500,Winter Storm, , ,0,0,0,0,OR,PST-8, ,164418,Z,29,MFR,0,0,Trained Spotter,,,,,,,,,,,,,,,,,
992685,KLAMATH BASIN (ZONE), Klamath,1/3/2022,936,Winter Storm, , ,0,0,0,0,OR,PST-8, ,164447,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1020170,KLAMATH BASIN (ZONE), Klamath,6/13/2022,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,168511,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1020175,KLAMATH BASIN (ZONE), Klamath,6/14/2022,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,168512,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1020481,KLAMATH BASIN (ZONE), Klamath,6/15/2022,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,168552,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1021889,KLAMATH BASIN (ZONE), Klamath,6/20/2022,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,168744,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1098608,KLAMATH BASIN (ZONE), Klamath,6/20/2023,345,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,180356,Z,29,MFR,0,0,RAWS,,,,,,,,,,,,,,,,,
1098610,KLAMATH BASIN (ZONE), Klamath,6/21/2023,20,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,180357,Z,29,MFR,0,0,RAWS,,,,,,,,,,,,,,,,,
1129408,KLAMATH BASIN (ZONE), Klamath,9/22/2023,330,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,184490,Z,29,MFR,0,0,RAWS,,,,,,,,,,,,,,,,,
1155606,KLAMATH BASIN (ZONE), Klamath,1/9/2024,330,Winter Storm, , ,0,0,0,0,OR,PST-8, ,188151,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1155632,KLAMATH BASIN (ZONE), Klamath,1/12/2024,400,Winter Storm, , ,0,0,0,0,OR,PST-8, ,188159,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1168462,KLAMATH BASIN (ZONE), Klamath,3/4/2024,1000,Winter Storm, , ,0,0,0,0,OR,PST-8, ,190033,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1178617,KLAMATH BASIN (ZONE), Klamath,6/16/2024,130,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,191410,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1178621,KLAMATH BASIN (ZONE), Klamath,6/17/2024,310,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,191413,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1178626,KLAMATH BASIN (ZONE), Klamath,6/18/2024,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,191415,Z,29,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1176560,LANE COUNTY LOWLANDS (ZONE),Lane,4/4/2024,2338,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,191137,Z,118,PQR,0,0,Mesonet,,,,,,,,,,,,,,,,,
1176895,LANE COUNTY LOWLANDS (ZONE),Lane,4/17/2024,310,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,191141,Z,118,PQR,0,0,Mesonet,,,,,,,,,,,,,,,,,
1176559,LINN COUNTY LOWLANDS (ZONE),Linn,4/4/2024,2359,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,191137,Z,117,PQR,0,0,Mesonet,,,,,,,,,,,,,,,,,
1176894,LINN COUNTY LOWLANDS (ZONE),Linn,4/17/2024,418,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,191141,Z,117,PQR,0,0,Mesonet,,,,,,,,,,,,,,,,,
965820,LOWER COLUMBIA (ZONE), Columbia,6/26/2021,1200,Excessive Heat, , ,2,0,0,0,OR,PST-8, ,158241,Z,5,PQR,0,0,ASOS, , , , , , , , ,6/29/2021,1800, , , , ,"Record breaking temperatures for 3 days in a row. Scappoose (KSPB) recorded high temperatures of 107, 112, and 116 F. Two heat related deaths were reported.","A high pressure heat dome over the region led to stretch of extreme heat, shattering records from June 26 through June 29. All time max temperatures were broken by 8 to 10 degrees. Widespread fatalities occurred due to the heat (123 in total), as many were without air-conditioning, as well as an increase in the number of drownings. Widespread closures and postponements of businesses and events also occurred. Multnomah County had the largest number of fatalities in the state with 73 deaths directly related to the heat.",34
980998,LOWER COLUMBIA (ZONE), Columbia,8/11/2021,1400,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,161089,Z,5,PQR,0,0,Department of Highways, , , , , , , , ,8/12/2021,2000, , , , ,The high temperatures near Rainier (ODT93) was 100 degrees on the 11th and 12th.,"Hot weather began to develop August 9, peaking August 11-12, but temperatures continued above normal into the weekend. Peak afternoon temperatures of 100 to 105 degrees drove people to seek relief in or near bodies of water. Heat caused slowdowns on the MAX light rail (Portland metro area) systems, and some businesses did close due to the heat. Cooling shelters were opened in several counties.",64
946331,LOWER COLUMBIA (ZONE), Columbia,2/11/2021,1300,Winter Storm, , ,0,0,0,0,OR,PST-8, ,156618,Z,5,PQR,0,0,Public,,,,,,,,,,,,,,,,,
1025875,LOWER COLUMBIA (ZONE), Columbia,4/10/2022,1900,Winter Storm, , ,0,0,0,0,OR,PST-8, ,166832,Z,5,PQR,0,0,Trained Spotter,,,,,,,,,,,,,,,,,
1094001,LOWER COLUMBIA (ZONE), Columbia,12/22/2022,1800,Winter Storm, , ,0,0,0,0,OR,PST-8, ,177512,Z,5,PQR,0,0,Broadcast Media,,,,,,,,,,,,,,,,,
1170718,LOWER COLUMBIA (ZONE), Columbia,1/13/2024,900,Winter Storm, , ,0,0,0,0,OR,PST-8, ,188523,Z,5,PQR,0,0,Mesonet,,,,,,,,,,,,,,,,,
969144,LOWER COLUMBIA BASIN (ZONE), Columbia,6/26/2021,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,160263,Z,44,PDT,0,0,ASOS, , , , , , , , ,6/30/2021,2359, , , , ,"Calculated heat risk values at the KHRI ASOS recorded consecutive days between June 27th through June 30th of temperatures that met or exceeded excessive heat warning criteria. Calculated heat risk values at the Boardman, OR GHCN station recorded consecutive days between June 26th through July 1st of temperatures that met or exceeded excessive heat warning criteria. Many CWOP stations and the ASOS at KHRI recorded consecutive days of temperatures over 110, while the highest recorded temperature was 118 at KHRI on June 29th.","A strong upper level ridge of high pressure and a surface thermal trough brought several days of record high temperatures across the PacNW, with many locations in the lower and higher elevations experiencing extreme heat risk during this event. The multiple days of extreme heat risk has been attributed to several fatalities across the region.",14
977223,LOWER COLUMBIA BASIN (ZONE), Columbia,7/1/2021,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,161861,Z,44,PDT,0,0,Official NWS Observations, , , , , , , , ,7/1/2021,2359, , , , ,"Calculated heat risk values at the Boardman, OR GHCN station recorded consecutive days between June 26th through July 1st of temperatures that met or exceeded excessive heat warning criteria.","A strong upper level ridge of high pressure and a surface thermal trough brought several days of record high temperatures across the PacNW, with many locations in the lower and higher elevations experiencing extreme heat risk during this event. The multiple days of extreme heat risk has been attributed to several fatalities across the region.",46
1049409,LOWER COLUMBIA BASIN (ZONE), Columbia,7/25/2022,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,172843,Z,44,PDT,0,0,Official NWS Observations, , , , , , , , ,7/31/2022,2359, , , , ,Calculated heat risk values at the Hermiston Airport and Boardman GHCN sites recorded several days between July 29th through July 31st of temperatures that met or exceeded excessive heat warning criteria.,"A potent upper level ridge of high pressure moved over the region and persisted through the end of July and the first of August. Across the region, multiple areas in the lower elevations reached critical thresholds for heat risk, while many mountain zones saw consecutive days with high temperatures exceeding 95 degrees Fahrenheit.",78
1053502,LOWER COLUMBIA BASIN (ZONE), Columbia,8/21/2022,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,173567,Z,44,PDT,0,0,Official NWS Observations, , , , , , , , ,8/22/2022,2359, , , , ,Calculated heat risk values at the Boardman GHCN site recorded consecutive days between Aug. 21st and 22nd of temperatures that met or exceeded excessive heat warning criteria.,"Upper level ridging and persistent surface high pressure in the Columbia Basin resulted in several areas reaching or exceeding critical heat risk thresholds during this period, with some mountain sites also seeing consecutive days of 95 degrees or greater temperatures.",105
1122452,LOWER COLUMBIA BASIN (ZONE), Columbia,7/20/2023,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,183565,Z,44,PDT,0,0,Official NWS Observations, , , , , , , , ,7/20/2023,2359, , , , ,Calculated heat risk values at the Hermiston Airport recorded temperatures that met or exceeded excessive heat warning criteria on July 20th. .,A ridge of high pressure built over the region accompanied by a near surface thermal trough which lead to a few lower elevation areas reaching critical heat risk thresholds while the mountain zones saw several days of high temperatures meet or exceeding 95 degrees.,113
1066848,LOWER COLUMBIA BASIN (ZONE), Columbia,11/3/2022,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,175733,Z,44,PDT,0,0,ASOS,,,,,,,,,,,,,,,,,
1095119,LOWER COLUMBIA BASIN (ZONE), Columbia,4/15/2023,300,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,179803,Z,44,PDT,0,0,ASOS,,,,,,,,,,,,,,,,,
